id,season,line-text,speaker
41862,7,really,Michael
41863,7,really and i don't know about you but i don't know of a lot of happy marriages that start off with an ultimatum do you,Pam
41864,7,no,Michael
41865,7,so just be patient,Pam
41866,7,yeah i mean i can wait till then come here i don't want you to fall,Michael
41867,7,i surrender,Jim
41868,7,i do not accept your surrender there's only one way that i would ever relent,Dwight
41869,7,anything you got it,Jim
41870,7,you hit pam in the face with a snowball while i watch,Dwight
41871,7,you're a psychopath,Jim
41872,7,i'll take that as a no,Dwight
41873,7,i was in the mall and i saw that and i thought it had your name written all over it,Michael
41875,7,no that's not no i went to the mall and i picked that out especially for you,Michael
41877,7,from the mall that,Michael
41879,7,well that,Michael
41891,7,hey,Michael
41893,7,oh,Michael
41895,7,thank you a hostess apple pie this is my favorite breakfast how did you know that thank you very much,Michael
41898,7,oh you know i seem to remember that santa promised that he would listen to all the gifts you wanted for christmas didn't he say that,Michael
41900,7,i think i know where he is,Michael
41902,7,mmhmm,Michael
41904,7,video games,Michael
41906,7,a dsi,Michael
41908,7,a horse,Michael
41910,7,you are you sure you don't want a pony you want a real horse,Michael
41912,7,all right you have to pick up after them,Michael
41913,7,hey sorry i'm ready,Pam
41914,7,i don't want to go,Jim
41915,7,oh come on bear man come on,Pam
41916,7,have you ever seen 'em do that,Jim
41917,7,i'm sorry i had no idea,Pam
41918,7,no it's it's okay okay,Jim
41919,7,oh my god oh my god no no no no,Pam
41920,7,okay this is it,Jim
41921,7,what,Pam
41922,7,go go go,Jim
41923,7,what what is it what what is oh my god honey jim jim,Pam
41924,7,in the end the greatest snowball isn't a snowball at all it's fear merry christmas,Dwight
41926,7,minutes from previous meeting of knights of the night no jim hey,Dwight
41927,7,oh,Jim
41928,7,this meeting is for knights of the night only,Dwight
41929,7,knights of the night are volunteer crime patrollers we're often compared to the guardian angels but we could not be more different from them seriously we are nothing like the guardian angels i mean broad strokes purposes sure think guardian angels one of our many recent good deeds we set out to capture the scranton strangler mission accomplished not by us,Dwight
41930,7,i'm actually just looking for my blackberry so carry on,Jim
41931,7,no no no no no i see how this movie ends you make fun of me everyone laughs ha ha ha screw you,Dwight
41933,7,what are you going to do now are you going to make fun of our leader's weird voice huh dwight don't be bothered by the over the line jim,Dwight
41934,7,i'm just looking for my phone so pretend i'm not here,Jim
41935,7,fine minutes from previous meeting of knights of the night that's our official name jim,Dwight
41936,7,sounds good,Jim
41937,7,reflective strips were glued to patrol jackets knights went outside with flashlights to test them,Dwight
41938,7,smart,Jim
41939,7,and the rest was just stuff,Dwight
41941,7,okay knights stayed outside to play flashlight tag,Dwight
41942,7,oh come on that sounds awesome,Jim
41944,7,was it,Jim
41946,7,it was pretty awesome,Dwight
41947,7,hey yeah no i got it just leaving now,Jim
41948,7,january three 2011 a day which will live in-famously holly partridge flax otherwise known as holly otherwise otherwise known as a living breathing angel is engaged to another man this is freaking me out i- okay let's switch to the happy video okay no no no no let's push through we'll do this,Michael
41949,7,today will either be the best or the worst day of my life holly gave aj an ultimatum he either proposes by new year's or they break up now if she's engaged i'm gonna go crazy and i'm gonna start attacking people if she's not engaged in all honesty i may just burn this whole place to the ground out of happiness either way i am going to need some talking down and nobody talks me down like myself in a video talking me down,Michael
41950,7,michael i know what you're thinking holly's engaged to another man and you want to kill yourself it may seem like a good idea but it's not,Michael
41952,7,okay so killing yourself i was just thinking about snot,Michael
41953,7,good morning,Angela
41954,7,hey guys fun thing the index cards on your desk are resolution cards you write your new year's resolution on them i'll collect them and then display them on da-da-da-da-da this resolution board,Pam
41955,7,wow did your baby draw that,Dwight
41956,7,the glitter is blinding,Angela
41958,7,it's gonna be fun,Pam
41959,7,i recently met sue the office administrator at vance refrigeration she has this awesome wall full of fun initiatives and morale boosters and stuff sue just goes for it she's awesome,Pam
41962,7,happy,Michael
41964,7,sad to soak up my tears,Michael
41966,7,bears sad worms happy come on erin,Michael
41968,7,sad something to break,Michael
41970,7,for you job well done,Michael
41972,7,both sad,Michael
41974,7,i did i did indeed two front row center to paula poundstone live in poughkeepsie holly's favorite i hope she doesn't call us up on stage that would suck 'hey you think you can do my job better' i don't know 'what's your name' michael,Michael
41976,7,oh hey guys i'd like to introduce you to a new little friend of mine his name is new year's resolution board,Pam
41977,7,shaaa-shut up hello,Michael
41979,7,so high five me we're back to a happy look at those mittens are those a present,Michael
41982,7,they're so fuzzy and warm let me feel those let me feel that put 'er there give me a good firm ooh that's a good firm handshake you're hired yes let's get right into the anderson account shall we yes yes right away,Michael
41983,7,hey hey hey want me to crank the thermostat up to 90 smoke her out she can't keep those mittens on forever,Dwight
41984,7,yes no why stop yes,Michael
41985,7,congratu-ohhh,Kevin
41987,7,oh my god that's it that's it,Michael
41991,7,hey right back atcha bitch,Kevin
41992,7,happy happy happy happy happy,Michael
41994,7,i'm trying,Michael
41996,7,i'm trying,Michael
41998,7,what,Michael
42000,7,i'm not listening to music,Michael
42002,7,go oh that's nice,Michael
42004,7,me okay,Michael
42007,7,i'm good,Michael
42009,7,oh my god,Michael
42010,7,hey dwight i'm collecting resolution cards,Pam
42011,7,not doing that,Dwight
42012,7,why not,Pam
42013,7,i've achieved plenty and there's no better than the best,Dwight
42014,7,drink less caffeine that's a good one pam here's mine,Andy
42015,7,learn to cook for one,Pam
42016,7,yeah i love cooking but i always find myself throwing out half the food that i prepare so two years is time to just start preparing the right amount of food for the right number of people which is one,Andy
42017,7,well maybe you'll meet someone,Pam
42018,7,no some people don't just meet someone i'm fine with it really this is not a pity party it's not a party at all it's just sad,Andy
42019,7,angela,Pam
42020,7,yes,Angela
42021,7,make time for romance,Pam
42022,7,who's the senator,Oscar
42023,7,my boyfriend,Angela
42024,7,oh you mean the state senator i'm sorry i was confused because you accidentally wrote 'the senator',Oscar
42025,7,ugh,Angela
42026,7,wait it's that easy that's not a resolution that's just something i want to do okay fine i can do that my resolution is meet a loose woman,Dwight
42027,7,oh god,Angela
42028,7,that's a good one,Andy
42029,7,yeah,Dwight
42030,7,you know what that's my new one i'm taking that one too,Andy
42031,7,awesome,Dwight
42033,7,the bookstore,Andy
42034,7,it's that easy,Dwight
42036,7,okay i'll drive,Dwight
42038,7,hello oh somebody's got a new phone,Michael
42040,7,that is neat,Michael
42042,7,et phone holly holly like phone,Michael
42044,7,why,Michael
42046,7,bummer,Michael
42048,7,reese's pieces,Michael
42051,7,i still have my old phone this thing indestructible,Michael
42053,7,holly doesn't seem to be engaged but she's talking to aj like she is i can't figure it out do you think she's already dating a different aj,Michael
42054,7,i don't think so,Pam
42055,7,when you broke it off with roy did you still tell him you loved him,Michael
42056,7,no,Pam
42057,7,but you did still love him,Michael
42058,7,i'm not i'm not going to have,Pam
42059,7,do you love him now,Michael
42060,7,no just talk to her,Pam
42061,7,no she'd just resent me or worse she would think of me as her friend oh hi friend blegh,Michael
42063,7,you think she'd talk to you,Michael
42065,7,that's true she's really nice she'd talk to anybody why don't you bring erin to balance you out,Michael
42066,7,there's a plan,Pam
42067,7,all right we should divide up by section i will take romance and travel,Andy
42068,7,i'll take the entirety of the second floor,Dwight
42074,7,hi,Andy
42076,7,welcome,Dwight
42077,7,let us know if you need anything,Andy
42079,7,why did we pretend like we work here,Andy
42080,7,is that what we were doing,Dwight
42082,7,good,Andy
42083,7,good real good,Dwight
42085,7,yeah yeah,Dwight
42086,7,we kinda nailed it,Andy
42087,7,yeah pretty much but you know this place is kinda tapped out so let's roll,Dwight
42089,7,okay what'd you get,Dwight
42091,7,oh really what else let me see,Dwight
42106,7,i am not going back until i fulfill my resolution,Dwight
42108,7,come on why not i've never been in one before i'm tired of being mr perfect role model all the time,Dwight
42110,7,well we can't just go back i mean we came out to meet women,Dwight
42111,7,hey there's a roller rink across the street there's always chicks at the rink,Andy
42113,7,i don't know single moms at a skating party sweet sixteen ten year reunion parties,Andy
42114,7,chicks fall down need help getting back up,Dwight
42115,7,roller derby practice,Andy
42117,7,the goal of this meeting is to get everybody excited about their resolutions who's been good about their resolutions so far erin tell us about it,Pam
42119,7,cool here's a little 'way to go' gift from sabre,Pam
42123,7,creed i noticed you don't have a resolution on the board what's yours,Pam
42125,7,how is it going,Pam
42127,7,one of the hardest parts about making resolutions is keeping them in fact most resolutions are abandoned by february,Pam
42128,7,or sooner,Michael
42129,7,yeah,Pam
42130,7,that's not a joke,Michael
42131,7,but that's okay because it's not about being perfect it's about trying in fact why don't we go around and confess some of the ways that we've fudged on some of our resolutions,Pam
42132,7,well i said that i would eat more vegetables and i haven't yet but it's okay i still have time since last year i ate none,Kevin
42133,7,okay well my confession is that today i had a sip of coffee but that's fine,Pam
42134,7,is it,Michael
42135,7,yes because with all of your support by this time next year maybe i'll be down to one glass of iced tea a week,Pam
42136,7,next year come-i mean what is the point what is the point of that i made a resolution to floss and i did it 12:01 january first bam blood everywhere,Michael
42137,7,well not all of us are michael freaking scott,Kevin
42138,7,what is wrong with you people can't you stick to anything erin i want you to go to the kitchen and get me some vegetables creed you say you want to do a cartwheel nothing's stopping you come on old man do a cartwheel,Michael
42140,7,you're just gonna somersault around for the rest of your life and you know what's going to be on your tombstone loser,Michael
42142,7,just do a cartwheel,Michael
42144,7,eat it,Michael
42145,7,you don't have to do that kevin,Pam
42146,7,i don't know i'm glad this is happening thank you michael,Kevin
42148,7,this is a new food for me how else should i eat it,Kevin
42150,7,can i get some cheese whiz or hollandaise,Kevin
42151,7,no no cheese whiz no hollandaise no chocolate sauce just eat it come on here comes the airplane there you go open open into the hanger there you go,Michael
42152,7,oh michael,Pam
42153,7,eat it put it in your mouth and just eat it,Michael
42154,7,god i hate it,Kevin
42155,7,i don't care whether you hate it you said you'd do it,Michael
42156,7,all right,Angela
42157,7,eat it,Michael
42159,7,all right all right shh,Michael
42160,7,all right i ate the fluffy part can i be done,Kevin
42161,7,let me see if you swallowed it open your mouth under your tongue oh god you guys are pathetic,Michael
42162,7,can i get some candy or something,Kevin
42163,7,no you can't have any candy,Michael
42164,7,i'll get him water,Oscar
42165,7,okay michael just settle down,Pam
42166,7,holly flax,Michael
42168,7,not michael et,Michael
42170,7,well i just want to talk about what happened in there,Michael
42172,7,holly come on in thanks for coming i thought there should be an hr rep here for this so kevin and creed things got a little bit intense in the conference room,Michael
42174,7,and i wanted to apologize these resolutions should be about you and i made it about me and it was none of my beeswax,Michael
42175,7,you were super mean,Kevin
42176,7,it was insensitive and i am sorry,Michael
42177,7,it was traumatizing michael i wouldn't be surprised if i never ate a vegetable again,Kevin
42178,7,i really wanted you to follow through on your resolutions the cartwheel the veggies i care about you very much and you loom so large in my heart that i crossed the line,Michael
42179,7,okay michael no offense but you need to get your own life,Kevin
42180,7,you're right and i hope that we can still be friends,Michael
42182,7,well i am,Kevin
42183,7,okay oh all right,Michael
42184,7,i'm going to help you,Kevin
42185,7,okay,Michael
42187,7,um dave matthews band no hits deep tracks only,Andy
42189,7,i said no hits,Andy
42191,7,hey ryan,Kevin
42193,7,how's your fart project coming,Kevin
42195,7,me,Kevin
42196,7,kevin don't come on,Pam
42198,7,yeah just a little i have a lot to deal with today,Pam
42204,7,hey ryan,Kevin
42207,7,okay that's it,Pam
42208,7,lesson learned,Pam
42210,7,hey where did you go,Andy
42212,7,oh cool,Andy
42214,7,yeah i did actually his name is andy and he roller skates like a greek god and you know what i kinda like hanging out with him,Andy
42216,7,gentlemen,Dwight
42217,7,and where did you go,Andy
42218,7,strip club i was looking at the strippers at the strip club,Dwight
42221,7,yeah,Dwight
42223,7,no,Michael
42225,7,yup,Michael
42227,7,you can toss them,Michael
42228,7,my resolution i never want to make holly cry again unless it's from laughing too hard or making love too beautifully,Michael
42231,7,look at where you're going to be doing the cartwheel so look at where you're going to be placing your hands so pick a spot,Michael
42233,7,you ready to do this,Michael
42235,7,you know what i'm going to stay here as long as it takes,Michael
42237,7,it's about you it's about you go,Michael
42239,7,you did,Michael
42241,7,okay,Michael
42243,7,congratulations all right well all right see you tomorrow,Michael
42245,7,oh sorry mate excuse me mate,Michael
42247,7,english,Michael
42249,7,oh no no i'm not picking on you at all you're english correct,Michael
42251,7,i'm working on an english character would you mind gi it's called reginald pooftah,Michael
42253,7,michael scott,Michael
42257,7,i do ping herrow i ping,Michael
42259,7,no no no and people don't understand that is has nothing to do with making fun of a different nationality,Michael
42261,7,that's good pleasure to meet you,Michael
42263,7,dunder mifflin,Michael
42265,7,no not right now,Michael
42267,7,all right see you around,Michael
42269,7,bye-bye what a nice guy,Michael
42271,7,that's actually 'master of ceremonies' bernard,Andy
42272,7,last year i went to a seminar called 'the ten secrets of real estate' turns out it was just a ploy to sell me time-shares in idaho cut to you know spending a weekend in boise terrible time super lonely but i get to thinking maybe i should put on my own seminar to lure clients,Andy
42274,7,hello i am here for the small business seminar,Michael
42276,7,nein i'm greek my name is mikanos,Michael
42278,7,okay,Michael
42279,7,i am the plant every great seminar has one my job is to make the speaker look good and i do this through the techniques of leading questions and laughing at all jokes and the character 'mikanos' is just a little added flava 'mikanos' is loosely based on another character i do 'spiros' who is more about the ladies,Michael
42280,7,thank you so much tuna turner you are simply the best,Andy
42281,7,listen this isn't a favor all right this is a good idea we all win,Jim
42282,7,go higher i get super flexible when i'm nervous,Andy
42283,7,wow stop stop stop stop stop stop hey andy i'm really really sorry to do this to you but i have a meeting today that i totally forgot so i can't be apart of this seminar,Jim
42284,7,no what you can't do that you are a critical part of this seminar you're the charming warm-up guy,Andy
42285,7,i know,Jim
42286,7,if the seminar was a meal you'd be the amuse-bouche you like signal the flavors of the whole night,Andy
42287,7,i'm really sorry i can't do it,Jim
42288,7,you can't you can't,Andy
42289,7,i can't have this go badly i'm a terrible salesman and i haven't been making very many sales lately or ever this is my only idea on how to turn things around if it goes badly i might lose my job which would suck because this is the only job i've ever been good at,Andy
42290,7,will you let me know when this whole seminar thing's over,Jim
42291,7,what's going on do you know that guy,Pam
42292,7,i just have a meeting uh outside the office,Jim
42293,7,hey,Dwight
42294,7,hey,Jim
42295,7,how are the marks,Dwight
42296,7,what are some of your small business ideas,Dwight
42299,7,that's great there's a big big future in that,Dwight
42301,7,um what about you,Dwight
42303,7,uh-huh,Dwight
42305,7,wow,Dwight
42307,7,right okay great,Dwight
42309,7,you promised us whales these are worms,Dwight
42310,7,they're not worms dwight okay they're just people with tiny businesses they're baby whales which is even cuter,Andy
42312,7,stanley you're suppose to close,Andy
42314,7,what i already lost jim salesmen are suppose to help each other out we're suppose to be a team,Andy
42315,7,we're no more a team than the people staying in the same hotel are a team,Dwight
42316,7,you know what might be kind of fun i was thinking you know andy is having a seminar today what if we went in as a greek couple mikanos and,Michael
42318,7,okay,Michael
42319,7,holly broke up with aj last week which is the greatest thing that has ever happened to me to holly it's been the worst week of her life and i know for a fact that there was a week for her in high school when she got mono and her first period ever too much information that's what i thought but you know what here i am using it,Michael
42320,7,if-a you change-a you mind why don't you talk to mikanos,Michael
42322,7,ugh you're the fifth person to tell me that today,Michael
42324,7,okay yeah like a character history good tom hanks does that,Michael
42326,7,jelp' j-e-l-p,Pam
42328,7,i don't think that's a word,Pam
42331,7,you want some help,Pam
42333,7,mm-hmm,Pam
42335,7,k-a 'ka' what does 'ka' mean,Pam
42336,7,it means you're playing someone who's going to destroy you why did you play 'moo',Oscar
42338,7,okay but look you could have hit 'mood' would have played a,Oscar
42340,7,a triple word,Oscar
42342,7,or moon,Oscar
42344,7,she's stuck on that one thing,Oscar
42345,7,no it doesn't have to just be cow stuff right,Pam
42346,7,kevin jim dropped out of my seminar and i'm just i was wondering if you could replace him as my charming warm up guy,Andy
42347,7,andy i'm no jim the only way that i'm jim is in the movie version when jim sees what his future would be like if he never met pam,Kevin
42348,7,hey that's crazy talk i think you're great,Andy
42349,7,then i won't let you down,Kevin
42352,7,hi ryan you went to business school right,Andy
42354,7,i need somebody to talk to this seminar about business,Andy
42356,7,can you do it,Andy
42358,7,so no,Andy
42361,7,what do i put you down for bro hombre,Andy
42363,7,all right,Andy
42365,7,okay than you so much it's going to be so awesome,Andy
42367,7,what,Andy
42368,7,kevin you open it up,Andy
42369,7,yep,Kevin
42370,7,ryan you come in with your small biz expertise right and then creed: guest speaker extraordinaire and then i come in and just close all the sales and stuff um okay here we go one two three,Andy
42371,7,go,Kevin
42373,7,welcome everybody awesome to see you guys my name is andy bernard but you can call me the nard dog,Andy
42375,7,let's get things started shall we you guys ready to hear from the dunder mifflin business experts good well as you can see on your program first up is a speech called 'don't just dream it do it' yes please give a big hand to mr kevin malone,Andy
42376,7,yes,Kevin
42377,7,there are some people who have charm and some people who don't guess which type i am charm type,Kevin
42378,7,dream big right so what i want you to do is dream the biggest that you c an and then double it,Kevin
42379,7,are you okay,Andy
42380,7,no yes,Kevin
42381,7,here,Andy
42382,7,no i'm fine okay from here now the first lesson that i'm gonna teach you right is about finding success and the key to finding success is to picture a winner okay so then what are you picturing right now right this second 'cause the universe is yours people get out of the way,Kevin
42383,7,i'm really excited to introduce you guys to ryan howard he has achieved a great deal in the last,Andy
42385,7,what are you,Andy
42397,7,that brilliant little bitch,Andy
42398,7,a little treat for our old friend gabe put that 'q' right there,Oscar
42400,7,put the 'q' there sweetie,Oscar
42401,7,i think there's better,Pam
42402,7,put the 'q' there sorry i yelled,Oscar
42403,7,you could have just told us what you were thinking,Pam
42404,7,there's no theater in that,Oscar
42405,7,there's no yelling in that either,Pam
42406,7,well,Oscar
42408,7,practice olympics,Michael
42410,7,i like the musical 'grease' or as we call it 'home',Michael
42412,7,hello,Michael
42414,7,she will have a greekaccino,Michael
42416,7,it,Michael
42418,7,i can't believe-ee it's a miracle she can talk,Michael
42420,7,no more brain damage,Michael
42423,7,ladies and gentlemen our special guest speaker will provoke you he will inspire you he is creed bratton,Andy
42425,7,okay all right ladies and gentlemen it is now time for the rarest of things an actual free lunch there are sandwiches in the back certainly help yourselves we'll meet back up in an hour,Andy
42431,7,so what's your crazy business pipe dream,Dwight
42433,7,really,Dwight
42435,7,phyllis,Dwight
42437,7,some of these people are for real,Dwight
42438,7,hey friend how's it going oh you know what let me steep that for you,Dwight
42439,7,thank you,Andy
42440,7,hey you know what good news we're back in let's go sell some paper buddy huh,Dwight
42441,7,really,Andy
42443,7,excuse me,Andy
42444,7,i got it i got it,Dwight
42445,7,hey do you need a lozenge,Andy
42447,7,what,Andy
42449,7,: let me tell you what you can do with your offer to help you can table it and offer it up another time just know that i really appreciate the gesture,Andy
42450,7,hi hope you enjoyed your lunch welcome back ooh well hello welcome to the seminar hey man what's goin' on,Andy
42451,7,you're gonna blow it,Dwight
42452,7,maybe only maybe,Andy
42453,7,we got it wow we got it,Oscar
42454,7,oscar wait i think the victory would be more meaningful if erin puts the last word in herself,Pam
42455,7,yes pam yes most definitely yes,Oscar
42457,7,ah no although i must say i will have 'apoplexy' if you lose do you understand 'apoplexy' is what i will have,Oscar
42459,7,yes,Oscar
42462,7,i just want to make a point to that last caller i disagree i don't think it is the running game at all i think we do have to make a few moves in this off-season,Jim
42463,7,wow what a day right guess you guys are probably ready to go and you got my business card so,Andy
42464,7,dah dah dah dah dah you know i like you i'm going to give you my secret gyro recipe come out here since it's a secret and i'll tell you all you have to close right now,Michael
42465,7,yeah i mean i'm getting to it,Andy
42466,7,no you're not you're getting past it you have to close you can do it,Michael
42467,7,yeah yeah,Andy
42468,7,andy what's the problem,Michael
42469,7,this is hard for me i'm a nice guy,Andy
42470,7,you kelly and creed kevin they believe in you don't let them down don't let yourself down andy i'm gonna go back in i'm going to stall them for a little bit i want you to get your head together and then come back in i want you to close what is taking that guy so long,Michael
42471,7,psst you think this thing's gonna go much longer,Jim
42472,7,i don't know they're still in there,Pam
42473,7,ohh good-bye,Jim
42474,7,stop out with it,Pam
42475,7,here's the story that guy in there is jim's childhood friend tom,Pam
42476,7,tom witochkin one of my best buddies actually,Jim
42477,7,and when they were both in the third grade jim was placed in the top reading group,Pam
42478,7,i was blue group so it was second from the top,Jim
42479,7,and tom,Pam
42480,7,was in the green group,Jim
42481,7,and jim's mom suggested that jim spend time hanging with the kids in his reading group because she though that would be a good influence,Pam
42482,7,and that's what i told him,Jim
42483,7,right but how'd you say it,Pam
42484,7,my mom thinks you're too dumb to hang out with',Jim
42485,7,okay who would like to purchase this small business package from me right now yes we got one okay the snowball is rolling who else you can put it off for a couple of days but i guarantee you eventually you're gonna realize you need this so the only thing that's gonna be different is you'll be a couple of days behind where you would be if you bought this from me right now so who's gonna buy one right now,Andy
42487,7,yes awesome all right anyone else sold anybody else yes all right,Andy
42489,7,good choice the rest of you are dead to me you made the stupidest decision of your life,Andy
42490,7,no no no,Michael
42491,7,but it was a pleasure meeting you and you've got my information so feel free to call anytime,Andy
42494,7,yeah woah yep absolutely go ahead,Jim
42496,7,hey,Jim
42498,7,pretty good,Jim
42500,7,it has been yeah,Jim
42502,7,sales,Jim
42506,7,oh man you remember that huh,Jim
42508,7,all right good catch-up,Jim
42510,7,see ya,Jim
42512,7,andy i didn't think you had it in ya,Dwight
42513,7,well i guess when you looked in me you forgot about my balls they're on the outside don't how you missed 'em,Andy
42515,7,almost as good as the first day when we first met you are the love of my life come to me necropolis put your lips on my lips come on,Michael
42517,7,what come on it's time for grapes real fun day,Michael
42523,7,hey i heard you talking about movies before and anyway i just watched this over the weekend i thought you'd really like it,Andy
42525,7,oh yeah see you tomorrow,Andy
42533,7,divorced,Andy
42536,7,wait can you back up what's the story,Pam
42541,7,what,Kevin
42542,7,sorry when did you get married,Andy
42544,7,and you didn't invite any of us,Andy
42548,7,you know what ryan i talked to the other gay guys and we're ok with it we agree it's fine if you got married,Oscar
42553,7,all right bye,Jim
42554,7,bye,Pam
42555,7,let's go,Jim
42556,7,just a minute how long do we have to wait,Michael
42558,7,you broke up with aj weeks ago,Michael
42560,7,i don't understand i really don't i mean we know we are going to start dating why not now,Michael
42562,7,sure we do,Michael
42564,7,why does the sun rise in the morning why do magnets stick together because everybody says so everybody,Michael
42566,7,yeah i understand i just don't agree,Michael
42568,7,yes i do,Michael
42570,7,yes i do,Michael
42572,7,i have my own opinion and my opinion is to disagree with you,Michael
42573,7,he's going to be a lot of fun to drive around in a car with,Jim
42574,7,aw you'll get through it hon just make a game out of it a funny 'jim' game,Pam
42575,7,that's it that's all i get even after all the hard work i put into celebrating your talent today,Jim
42576,7,all right what'd you do,Pam
42577,7,well those things that you consider doodles i consider art,Jim
42578,7,where'd you put it,Pam
42579,7,where'd i put what,Jim
42580,7,let's go,Michael
42581,7,oh sorry gotta go,Jim
42582,7,say it where,Pam
42583,7,ok fine three hints one when you are getting colder you're really getting warmer,Jim
42584,7,the fridge,Pam
42585,7,two you have a better chance if you think bob vance,Jim
42586,7,the fridge got it,Pam
42587,7,and the final clue,Jim
42588,7,let's go,Michael
42589,7,you know what just think about it you'll be fine,Jim
42590,7,bye,Pam
42592,7,cheer up we made a sale,Jim
42593,7,just drive faster i want to get back,Michael
42594,7,well i'm going the speed limit so,Jim
42595,7,okay fine my feelings don't matter to you what matters to you is your precious speed limit,Michael
42596,7,someone's in a bad mood,Jim
42597,7,no i'm not i'm not in a bad mood i'm not jim hello ok fine ignore me have it your way let's just talk about you as always is sex different after the baby jim,Michael
42598,7,alright let me turn on some music,Jim
42599,7,i need to pee,Michael
42600,7,no you don't,Jim
42601,7,yeah i do my word against yours,Michael
42602,7,alright well we'll be there in ten minutes,Jim
42603,7,what part of 'i need to pee' do you not understand i'm upset my bladder is full there is no telling what i might do right now all over the inside of your precious little car,Michael
42604,7,alright well if i see a gas station i'll pull over,Jim
42605,7,well i hope i make it,Michael
42606,7,hello,Jim
42608,7,hey helen is everything ok,Jim
42610,7,ok,Jim
42612,7,what,Jim
42614,7,oh my god,Jim
42616,7,just stay there i'll be there in one second michael michael excuse me sir there is a guy in the bathroom he's coming out but i have to go because it's an emergency will you just tell him call the office just call the office thank you please,Jim
42618,7,this is pam,Pam
42619,7,hey it's me so uh don't worry everything's ok,Jim
42620,7,what's wrong,Pam
42621,7,nothing absolutely nothing you're not holding a cup of coffee or anything are you,Jim
42622,7,jim what,Pam
42623,7,uh so cece had a little bit of a fever and your mom also locked her in the car,Jim
42624,7,oh god what,Pam
42625,7,no no no it's ok so cece is with daddy now she's laughing and she's happy and we are on our way to see dr barbra,Jim
42626,7,ok she's ok,Pam
42627,7,yes and your mom got a very well deserved day off so here's the thing though i left michael at the gas station on benet,Jim
42628,7,understood,Pam
42629,7,and his wallet and phone are on the seat next to me,Jim
42630,7,got it i will put out a apb otherwise known as a 'ask pam beasley' did the phone cut off,Pam
42631,7,nope,Jim
42632,7,alright just call me after the doctor,Pam
42633,7,ok bye,Jim
42634,7,bye,Pam
42635,7,i know i know you have a phone policy i understand but this is an emergency because my friend isn't here and i am worried that he has been abducted,Michael
42637,7,there is no way he ditched me there is no way that happened he's my ok may i please just use your phone please,Michael
42639,7,ok i will make it quick i will make it very quick and you don't have my numbers on speed dial ah ok what is it,Michael
42641,7,you know what i can dial 411 get jim's number,Michael
42643,7,actually this is good i am going to take this opportunity to go walk-about good good nope get away no that's enough ok,Michael
42645,7,yeah,Pam
42650,7,problem solved everyone space orphan and princess nincompoop are off to rescue michael unbelievable i'm going you drive i got a car full of fox meat,Dwight
42651,7,cute very funny everyone who wrote captions under my doodle i'm not even kidding they're pretty good,Pam
42652,7,which on in particular,Oscar
42653,7,yeah which one,Andy
42654,7,well the first one has a surprise factor 'i'm a suck suck-suckidy sabre',Pam
42655,7,boo-yea,Andy
42657,7,but ah i suppose the second one is the better written line,Pam
42658,7,you suppose,Oscar
42660,7,i'm suppose to be wearing red gloves but my color cartridge portal got jammed again',Oscar
42662,7,red gloves,Kevin
42664,7,you guys if i knew you wanted to do a caption contest i would have drawn something more challenging,Pam
42666,7,you,Andy
42668,7,oh it is on like genghis khan wearing sean jean in buton,Andy
42669,7,yes you guys i have the perfect idea ok it will just take me ten minutes,Pam
42670,7,woo-hoo,Andy
42671,7,i can't wait,Kevin
42672,7,male caucasian forties black hair facial type: marsupial,Dwight
42676,7,hey hey hey let me answer this stupid question he went back to the office obviously which is that way,Dwight
42679,7,alright don't get a swelled head you're no tracker let's ride,Dwight
42680,7,hey you guys listen to me don't get hung up on just one girl because there are a whole lot of other girls out there look over there see they look cute hello you guys are so beautiful you're so colorful i wish i could understand you that's a metaphor i guess you are disgusting you'll never find love yekkk do you think she needs more time or is it never going to happen i'm being serious seriously,Michael
42681,7,dunder mifflin this is pam,Pam
42682,7,has michael checked in,Dwight
42683,7,oh hey dwight,Pam
42684,7,i asked you a question,Dwight
42685,7,no he hasn't,Pam
42686,7,goodbye,Dwight
42687,7,no wait hey while you are out could pick up some paper towels and chocolate syrup we have ice cream so i thought,Pam
42688,7,pam this isn't a shopping trip,Dwight
42690,7,this is a man-hunt slash rescue mission,Dwight
42691,7,ok i just when you are done or any time it's convent i just thought since you are out,Pam
42692,7,pam i'm obviously going to get that stuff for you so just shut up,Dwight
42693,7,ok well it wasn't obvious so,Pam
42694,7,no word from michael,Dwight
42696,7,ta-da,Pam
42697,7,ok it's two giant dogs with two giant palm trees on a regular size island,Kevin
42698,7,ok i got one,Oscar
42699,7,yeah,Pam
42700,7,yes,Oscar
42707,7,irony is such a critical,Oscar
42709,7,seriously,Pam
42710,7,wow,Oscar
42716,7,pam i think i'm going to send you an im,Oscar
42717,7,oh ok,Pam
42719,7,yeah yeah put me on that,Andy
42721,7,ditto,Kevin
42722,7,hello i would like a hot dog please now i don't have any money so here is what i would like to do i leave you here with my watch and i come back later to pay for the hot dog,Michael
42724,7,well i understand that but this is a $45 watch,Michael
42726,7,with that i can buy half the menu,Michael
42728,7,all right what do you do with the hog dogs that you don't sell,Michael
42730,7,well okay instead of throwing them all away later why don't you just throw one away now into my mouth,Michael
42732,7,okay you've just lost my business,Michael
42733,7,hey,Dwight
42735,7,there's too many brands where's holly,Dwight
42737,7,hey,Dwight
42739,7,what are you doing,Dwight
